Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-09-29,CUMMINSIND,EQ,1094.8,1097.95,1099.6,1070.0,1074.0,1074.3,1086.98,172662,18767964140000.0,6359,144741,0.8383
2015-09-30,CUMMINSIND,EQ,1074.3,1095.0,1119.0,1074.0,1085.0,1095.4,1090.49,254763,27781529280000.0,13531,209330,0.8217
2015-10-01,CUMMINSIND,EQ,1095.4,1095.0,1109.0,1081.05,1082.25,1088.5,1093.64,46587,5094955055000.0,2618,26200,0.5624
2015-10-05,CUMMINSIND,EQ,1088.5,1090.0,1123.6,1088.0,1100.0,1104.0,1109.32,122094,13544189475000.0,8079,79778,0.6534000000000001
2015-10-06,CUMMINSIND,EQ,1104.0,1116.7,1116.7,1074.05,1080.0,1078.45,1082.75,183604,19879715390000.0,8113,147532,0.8035
2015-10-07,CUMMINSIND,EQ,1078.45,1086.4,1089.8,1058.3,1066.0,1064.2,1074.3,125539,13486671644999.998,6088,103064,0.821
2015-10-08,CUMMINSIND,EQ,1064.2,1065.0,1072.0,1045.0,1049.0,1049.65,1052.49,60283,6344755255000.0,5051,43930,0.7287
2015-10-09,CUMMINSIND,EQ,1049.65,1055.0,1078.0,1051.0,1063.0,1064.55,1067.52,111535,11906599935000.0,3642,87882,0.7879
2015-10-12,CUMMINSIND,EQ,1064.55,1066.05,1074.9,1053.0,1061.0,1063.5,1065.18,65787,7007510530000.0,2796,48469,0.7368000000000001
2015-10-13,CUMMINSIND,EQ,1063.5,1075.0,1075.0,1026.05,1029.5,1033.95,1046.9,106405,11139530440000.0,6139,62830,0.5905
2015-10-14,CUMMINSIND,EQ,1033.95,1039.9,1053.15,1036.0,1051.0,1050.65,1047.53,62618,6559402465000.0,3896,45214,0.7221
2015-10-15,CUMMINSIND,EQ,1050.65,1064.0,1073.5,1046.1,1049.0,1054.2,1061.31,133455,14163651555000.002,10536,101381,0.7597
2015-10-16,CUMMINSIND,EQ,1054.2,1065.0,1070.0,1045.0,1057.2,1059.3,1055.64,295335,31176757530000.0,6346,268992,0.9108
2015-10-19,CUMMINSIND,EQ,1059.3,1058.0,1072.0,1049.0,1070.0,1062.4,1062.17,294673,31299138825000.0,5635,276603,0.9387000000000001
2015-10-20,CUMMINSIND,EQ,1062.4,1062.5,1096.0,1050.0,1064.0,1074.7,1086.19,556346,60429842645000.01,10630,446035,0.8017000000000001
2015-10-21,CUMMINSIND,EQ,1074.7,1073.0,1083.95,1064.0,1075.0,1075.55,1077.81,152418,16427748635000.0,9434,119819,0.7861
2015-10-23,CUMMINSIND,EQ,1075.55,1077.0,1087.9,1046.0,1062.0,1062.85,1070.27,334249,35773575015000.0,15807,305706,0.9146
2015-10-26,CUMMINSIND,EQ,1062.85,1070.0,1109.1,1031.2,1097.0,1062.4,1063.12,370172,39353879400000.0,26112,333419,0.9007
2015-10-27,CUMMINSIND,EQ,1062.4,1083.0,1094.85,1051.0,1065.85,1062.5,1064.17,105637,11241569600000.0,16199,74020,0.7007
2015-10-28,CUMMINSIND,EQ,1062.5,1060.25,1065.0,1055.25,1061.0,1060.25,1059.04,573230,60707213945000.01,12660,556217,0.9703
2015-10-29,CUMMINSIND,EQ,1060.25,1075.0,1075.0,1058.0,1060.0,1063.4,1063.76,153840,16364960740000.0,11262,131760,0.8565
2015-10-30,CUMMINSIND,EQ,1063.4,1063.4,1082.9,1051.0,1078.85,1073.7,1065.95,106962,11401615955000.0,25825,82549,0.7718
2015-11-02,CUMMINSIND,EQ,1073.7,1088.0,1089.95,1070.15,1076.0,1077.1,1075.49,86002,9249465435000.0,14733,67410,0.7837999999999999
2015-11-03,CUMMINSIND,EQ,1077.1,1084.0,1088.5,1057.35,1064.75,1070.35,1076.48,237043,25517119380000.0,17445,215214,0.9079
2015-11-04,CUMMINSIND,EQ,1070.35,1070.1,1102.75,1065.0,1084.7,1082.85,1088.48,94655,10302968625000.0,6944,60528,0.6395000000000001
2015-11-05,CUMMINSIND,EQ,1082.85,1080.0,1094.5,1051.1,1060.0,1059.05,1061.95,149805,15908584769999.998,8428,76815,0.5128
2015-11-06,CUMMINSIND,EQ,1059.05,1059.05,1059.6,992.1,1049.3,1045.45,1026.44,298560,30645419505000.0,11776,234930,0.7869
2015-11-09,CUMMINSIND,EQ,1045.45,1039.0,1054.6,1009.3,1048.65,1048.6,1044.93,91254,9535375805000.0,4989,69635,0.7631
2015-11-10,CUMMINSIND,EQ,1048.6,1048.65,1048.65,1002.5,1014.0,1014.7,1018.06,72669,7398122800000.0,6677,44945,0.6185
2015-11-11,CUMMINSIND,EQ,1014.7,1016.0,1043.0,1016.0,1043.0,1033.2,1034.01,12397,1281865220000.0,582,9396,0.7579000000000001
2015-11-13,CUMMINSIND,EQ,1033.2,1039.0,1050.0,1001.95,1010.15,1011.7,1015.68,97768,9930127365000.0,14019,64639,0.6611
2015-11-16,CUMMINSIND,EQ,1011.7,1011.0,1014.8,995.0,1000.0,1007.45,1005.29,65061,6540485710000.0,3895,47644,0.7323000000000001
2015-11-17,CUMMINSIND,EQ,1007.45,1008.0,1013.6,956.0,991.5,992.15,977.35,557239,54461877945000.01,25725,381212,0.6840999999999999
2015-11-18,CUMMINSIND,EQ,992.15,992.0,999.4,976.0,982.9,987.95,989.73,138675,13725015035000.0,8433,105799,0.7629000000000001
2015-11-19,CUMMINSIND,EQ,987.95,987.95,999.95,980.0,995.0,995.9,990.6,77066,7634151470000.0,8737,56018,0.7269
2015-11-20,CUMMINSIND,EQ,995.9,1001.0,1013.0,990.2,1008.1,1008.5,1005.18,83617,8405011025000.0,8002,54728,0.6545000000000001
2015-11-23,CUMMINSIND,EQ,1008.5,1016.0,1018.75,996.0,1005.0,1005.4,1008.01,34378,3465353165000.0,3184,17572,0.5111
2015-11-24,CUMMINSIND,EQ,1005.4,1011.0,1025.0,995.25,1006.0,1009.4,1015.38,51906,5270406750000.0,1957,35936,0.6923
2015-11-26,CUMMINSIND,EQ,1009.4,1019.0,1019.0,982.05,993.0,996.5,995.27,219710,21866992645000.0,18720,166237,0.7565999999999999
2015-11-27,CUMMINSIND,EQ,996.5,1004.0,1004.0,986.0,996.5,994.8,992.17,133651,13260417935000.0,5568,108073,0.8086
2015-11-30,CUMMINSIND,EQ,994.8,1004.0,1005.0,987.55,989.0,991.45,993.13,101865,10116521265000.0,8536,78427,0.7698999999999999
2015-12-01,CUMMINSIND,EQ,991.45,1001.8,1043.0,993.05,1024.05,1027.0,1020.08,99695,10169734010000.0,6704,55938,0.5611
2015-12-02,CUMMINSIND,EQ,1027.0,1020.0,1036.95,991.0,1015.0,1013.15,1007.86,211752,21341554375000.0,15111,147502,0.6966
2015-12-03,CUMMINSIND,EQ,1013.15,1008.0,1017.75,995.1,999.0,998.85,999.17,159913,15978061294999.998,11268,132284,0.8272
2015-12-04,CUMMINSIND,EQ,998.85,992.3,1015.0,991.55,994.2,994.8,998.92,48624,4857154215000.0,3432,33487,0.6887000000000001
2015-12-07,CUMMINSIND,EQ,994.8,994.7,1015.0,993.6,1006.0,1003.8,1002.8,58504,5866798635000.0,6200,39255,0.6709999999999999
2015-12-08,CUMMINSIND,EQ,1003.8,995.0,1007.0,981.55,982.0,993.2,995.52,58714,5845122915000.0,3950,42420,0.7225
2015-12-09,CUMMINSIND,EQ,993.2,990.0,998.95,968.5,995.0,993.55,984.25,55291,5442019560000.0,3175,36414,0.6586
2015-12-10,CUMMINSIND,EQ,993.55,993.6,996.95,981.0,990.0,991.35,989.58,129236,12788923220000.0,5939,109944,0.8506999999999999
2015-12-11,CUMMINSIND,EQ,991.35,991.35,997.0,980.05,993.85,990.75,989.75,77238,7644663520000.0,9063,62973,0.8153
2015-12-14,CUMMINSIND,EQ,990.75,981.55,1029.25,981.55,1023.0,1023.45,1017.17,323092,32864058905000.0,17859,272025,0.8419
2015-12-15,CUMMINSIND,EQ,1023.45,1032.5,1032.5,999.0,1026.0,1015.7,1014.92,57088,5793976535000.0,3983,28842,0.5052000000000001
2015-12-16,CUMMINSIND,EQ,1015.7,1015.45,1020.0,1001.0,1002.0,1011.2,1006.73,133592,13449093365000.0,7200,99696,0.7463
2015-12-17,CUMMINSIND,EQ,1011.2,1012.35,1025.0,1004.95,1014.05,1021.35,1016.63,119541,12152944015000.0,8996,83820,0.7012
2015-12-18,CUMMINSIND,EQ,1021.35,1015.0,1047.9,1015.0,1031.85,1025.15,1028.03,395757,40684854485000.0,6841,354652,0.8961
2015-12-21,CUMMINSIND,EQ,1025.15,1028.0,1041.0,1024.65,1036.1,1036.6,1036.6,126363,13098777895000.0,4062,111161,0.8797
2015-12-22,CUMMINSIND,EQ,1036.6,1036.0,1036.0,1014.0,1022.0,1023.5,1027.81,259081,26628498485000.0,4509,245416,0.9473
2015-12-23,CUMMINSIND,EQ,1023.5,1028.9,1032.5,1017.1,1024.7,1024.85,1024.5,31948,3273063035000.0,2657,23196,0.7261
2015-12-24,CUMMINSIND,EQ,1024.85,1026.95,1034.95,1010.0,1030.0,1029.85,1026.15,25002,2565580675000.0,1737,14861,0.5944
2015-12-28,CUMMINSIND,EQ,1029.85,1030.0,1057.45,1003.25,1015.0,1021.75,1033.33,103039,10647299075000.0,5511,67186,0.652
2015-12-29,CUMMINSIND,EQ,1021.75,1017.25,1032.0,1011.0,1028.0,1026.15,1024.69,89865,9208356200000.0,4069,61116,0.6801
2015-12-30,CUMMINSIND,EQ,1026.15,1036.0,1038.65,1012.2,1015.0,1022.85,1026.14,52655,5403139535000.0,3765,30413,0.5776
2015-12-31,CUMMINSIND,EQ,1022.85,1022.0,1040.0,1016.0,1027.05,1030.3,1027.27,27938,2869999430000.0,2774,16984,0.6079
2016-01-01,CUMMINSIND,EQ,1030.3,1030.0,1047.0,1025.0,1037.05,1038.8,1038.52,34420,3574571110000.0,1563,19504,0.5666
2016-01-04,CUMMINSIND,EQ,1038.8,1038.8,1050.0,1017.15,1024.5,1023.45,1031.11,72287,7453597284999.999,8637,46304,0.6406000000000001
2016-01-05,CUMMINSIND,EQ,1023.45,1045.5,1045.5,1010.0,1014.9,1014.55,1019.78,98447,10039424005000.0,3938,85099,0.8644
2016-01-06,CUMMINSIND,EQ,1014.55,1012.05,1030.0,1005.0,1010.0,1009.65,1017.0,62021,6307544620000.0,5523,47136,0.76
2016-01-07,CUMMINSIND,EQ,1009.65,1011.5,1055.0,993.0,1000.0,1005.2,1001.89,124496,12473173045000.0,3226,108647,0.8727
2016-01-08,CUMMINSIND,EQ,1005.2,1022.85,1022.85,997.0,998.25,1002.85,1005.66,118495,11916523145000.0,6135,96785,0.8168000000000001
2016-01-11,CUMMINSIND,EQ,1002.85,998.0,1009.9,977.0,977.0,985.25,991.58,115195,11422509680000.0,2409,104182,0.9044
2016-01-12,CUMMINSIND,EQ,985.25,988.95,1000.0,983.6,989.2,990.0,993.25,96981,9632674050000.0,8283,80591,0.831
2016-01-13,CUMMINSIND,EQ,990.0,995.05,996.0,961.0,980.05,973.2,979.33,146693,14366092200000.0,15178,104314,0.7111
2016-01-14,CUMMINSIND,EQ,973.2,970.0,994.5,954.95,993.1,982.25,971.04,94695,9195238310000.0,7289,70051,0.7398
2016-01-15,CUMMINSIND,EQ,982.25,982.2,996.0,961.75,962.85,972.2,982.64,128338,12610961135000.0,6908,111986,0.8726
2016-01-18,CUMMINSIND,EQ,972.2,991.9,994.0,955.0,965.0,964.3,968.06,136696,13232989795000.0,10345,102675,0.7511
2016-01-19,CUMMINSIND,EQ,964.3,965.0,975.0,945.0,947.95,947.8,948.55,93634,8881674945000.0,13363,67112,0.7167
2016-01-20,CUMMINSIND,EQ,947.8,945.0,951.0,890.0,942.2,912.15,909.63,373411,33966763560000.004,17326,315255,0.8443
2016-01-21,CUMMINSIND,EQ,912.15,923.5,928.0,876.0,889.0,899.3,891.75,376875,33607646395000.0,12987,230232,0.6109
2016-01-22,CUMMINSIND,EQ,899.3,900.05,925.2,891.0,912.0,911.9,914.0,446743,40832405285000.0,10842,421268,0.943
2016-01-25,CUMMINSIND,EQ,911.9,915.0,939.0,894.7,897.05,902.4,917.47,399094,36615787970000.0,25521,339106,0.8497
2016-01-27,CUMMINSIND,EQ,902.4,900.0,918.9,896.0,913.0,913.8,907.41,164238,14903199575000.0,17163,134173,0.8169
2016-01-28,CUMMINSIND,EQ,913.8,914.0,923.0,907.0,915.0,918.25,915.94,524349,48027467880000.0,10190,512828,0.978
2016-01-29,CUMMINSIND,EQ,918.25,915.05,925.55,900.1,924.0,923.6,911.87,188417,17181157630000.002,13266,141004,0.7484000000000001
2016-02-01,CUMMINSIND,EQ,923.6,933.0,966.9,925.05,940.0,944.5,948.47,99737,9459772005000.0,14027,68826,0.6901
2016-02-02,CUMMINSIND,EQ,944.5,953.0,954.7,872.4,893.95,898.45,911.77,730375,66593582375000.0,25167,293499,0.4018
2016-02-03,CUMMINSIND,EQ,898.45,888.0,913.5,884.0,898.0,896.9,898.88,120882,10865811140000.0,3712,89613,0.7413
2016-02-04,CUMMINSIND,EQ,896.9,901.0,959.0,890.0,930.0,933.1,919.53,112050,10303346000000.0,7486,78754,0.7028
2016-02-05,CUMMINSIND,EQ,933.1,937.0,975.0,926.0,970.0,967.2,946.95,209665,19854306455000.0,14155,138678,0.6614
2016-02-08,CUMMINSIND,EQ,967.2,980.0,980.15,921.1,950.0,951.2,951.82,288373,27447776705000.0,14173,235563,0.8169
2016-02-09,CUMMINSIND,EQ,951.2,949.0,949.0,921.0,928.0,927.15,937.01,196701,18431045550000.0,11484,142090,0.7223999999999999
2016-02-10,CUMMINSIND,EQ,927.15,927.25,942.0,919.5,938.0,930.8,927.05,120624,11182405940000.0,4691,99510,0.8250000000000001
2016-02-11,CUMMINSIND,EQ,930.8,930.0,944.9,900.0,927.0,922.0,924.14,354691,32778589960000.004,12077,315159,0.8885
2016-02-12,CUMMINSIND,EQ,922.0,922.5,922.5,863.1,885.15,883.1,881.28,289119,25479583875000.0,20697,226445,0.7831999999999999
2016-02-15,CUMMINSIND,EQ,883.1,897.8,918.5,889.15,909.0,904.05,900.1,55346,4981689290000.0,4884,30935,0.5589000000000001
2016-02-16,CUMMINSIND,EQ,904.05,900.0,919.45,880.1,880.35,887.2,896.06,63113,5655297455000.0,5113,44748,0.7090000000000001
2016-02-17,CUMMINSIND,EQ,887.2,893.0,893.0,857.05,888.0,882.55,875.35,74831,6550332125000.0,4407,53335,0.7127
2016-02-18,CUMMINSIND,EQ,882.55,889.0,905.0,877.0,885.0,887.95,892.96,110481,9865456615000.0,11110,84585,0.7656000000000001
2016-02-19,CUMMINSIND,EQ,887.95,885.0,891.25,862.2,870.0,868.25,871.39,64482,5618875955000.0,4011,41530,0.6441
2016-02-22,CUMMINSIND,EQ,868.25,875.0,888.4,870.05,879.0,879.5,878.57,53568,4706304030000.0,7906,35490,0.6625
2016-02-23,CUMMINSIND,EQ,879.5,881.0,886.0,864.45,882.05,879.35,876.59,166420,14588218344999.998,5013,141125,0.848
2016-02-24,CUMMINSIND,EQ,879.35,875.0,875.0,853.0,857.1,858.9,858.05,351200,30134711639999.996,8974,322913,0.9195000000000001
2016-02-25,CUMMINSIND,EQ,858.9,866.0,866.0,832.0,860.0,840.95,846.78,125268,10607496340000.0,11306,85354,0.6814
2016-02-26,CUMMINSIND,EQ,840.95,858.6,879.0,816.0,839.0,833.25,834.06,274243,22873408460000.0,16034,157304,0.5736
2016-02-29,CUMMINSIND,EQ,833.25,833.0,841.0,790.0,810.0,809.25,811.96,317307,25764183370000.0,19357,217428,0.6851999999999999
2016-03-01,CUMMINSIND,EQ,809.25,818.0,848.0,802.35,830.0,825.95,817.56,318604,26047670200000.0,15273,211695,0.6644
2016-03-02,CUMMINSIND,EQ,825.95,839.0,849.0,827.65,835.7,837.45,833.46,292554,24383102570000.0,26453,222807,0.7615999999999999
2016-03-03,CUMMINSIND,EQ,837.45,829.1,887.6,829.1,870.0,876.6,860.24,357457,30749798839999.996,19999,248309,0.6947
2016-03-04,CUMMINSIND,EQ,876.6,885.0,886.95,863.0,881.0,875.5,869.12,297605,25865558385000.0,22085,229178,0.7701000000000001
2016-03-08,CUMMINSIND,EQ,875.5,879.0,884.0,862.0,862.0,865.2,868.73,106566,9257679995000.0,4663,65235,0.6122
2016-03-09,CUMMINSIND,EQ,865.2,860.0,873.9,853.05,862.9,863.4,861.74,171258,14757952210000.0,11372,141515,0.8262999999999999
2016-03-10,CUMMINSIND,EQ,863.4,865.0,889.0,846.0,850.0,851.4,863.54,140061,12094865180000.0,9142,81886,0.5846
2016-03-11,CUMMINSIND,EQ,851.4,851.4,857.0,842.45,846.1,847.4,848.49,286977,24349787950000.0,23845,235793,0.8216
2016-03-14,CUMMINSIND,EQ,847.4,851.85,869.1,834.5,840.9,841.85,844.41,317214,26785845220000.0,20884,250173,0.7887000000000001
2016-03-15,CUMMINSIND,EQ,841.85,840.0,845.0,831.1,843.3,843.3,836.93,105374,8819042430000.0,7895,64114,0.6084
2016-03-16,CUMMINSIND,EQ,843.3,843.3,855.55,832.5,854.0,847.35,843.01,105385,8884069430000.0,6269,61450,0.5831000000000001
2016-03-17,CUMMINSIND,EQ,847.35,862.0,862.0,840.1,840.1,845.9,844.74,240037,20276800735000.0,8728,171402,0.7141
2016-03-18,CUMMINSIND,EQ,845.9,846.0,851.4,835.25,840.0,839.55,840.89,223524,18795893320000.0,8219,163242,0.7303000000000001
2016-03-21,CUMMINSIND,EQ,839.55,849.8,854.6,835.5,849.0,849.55,845.95,295143,24967670995000.0,22615,224289,0.7599
2016-03-22,CUMMINSIND,EQ,849.55,854.95,899.85,849.1,894.0,888.15,877.88,348528,30596616325000.0,14023,196521,0.5639000000000001
2016-03-23,CUMMINSIND,EQ,888.15,890.0,896.0,873.9,877.05,879.2,888.04,217856,19346415890000.0,12419,132695,0.6091
2016-03-28,CUMMINSIND,EQ,879.2,878.0,890.0,867.45,878.0,877.95,880.45,125121,11016282395000.0,8258,66851,0.5343
2016-03-29,CUMMINSIND,EQ,877.95,862.0,872.95,842.6,847.0,848.95,852.2,251291,21415122260000.0,15845,150126,0.5974
2016-03-30,CUMMINSIND,EQ,848.95,845.8,851.85,837.2,846.0,847.75,843.33,619688,52260428110000.0,32727,520182,0.8394
2016-03-31,CUMMINSIND,EQ,847.75,854.0,867.0,836.1,845.0,841.8,846.29,807711,68355534635000.0,22625,492569,0.6098
2016-04-01,CUMMINSIND,EQ,841.8,840.0,894.9,840.0,860.2,861.75,872.0,508939,44379411960000.0,22201,235118,0.462
2016-04-04,CUMMINSIND,EQ,861.75,860.2,877.75,860.0,863.0,863.0,867.86,123686,10734200890000.0,5761,54367,0.4396
2016-04-05,CUMMINSIND,EQ,863.0,860.25,860.3,836.2,838.9,838.35,842.54,182611,15385623585000.0,8422,115094,0.6303
2016-04-06,CUMMINSIND,EQ,838.35,838.0,885.0,828.15,877.0,874.65,859.61,309013,26563026840000.0,8490,152740,0.4943
2016-04-07,CUMMINSIND,EQ,874.65,872.45,877.0,857.0,860.15,860.9,867.97,96467,8373057975000.0,5112,43602,0.452
2016-04-08,CUMMINSIND,EQ,860.9,860.0,875.0,859.5,867.8,866.75,867.38,67789,5879899345000.0,3350,29966,0.44200000000000006
2016-04-11,CUMMINSIND,EQ,866.75,870.0,884.1,866.05,880.0,880.15,874.16,205918,18000619155000.0,4827,154175,0.7487
2016-04-12,CUMMINSIND,EQ,880.15,880.1,906.9,873.6,893.0,890.6,893.2,437155,39046522030000.0,21098,290872,0.6654000000000001
2016-04-13,CUMMINSIND,EQ,890.6,900.0,919.0,896.0,906.85,906.2,912.53,460780,42047465850000.0,19852,303044,0.6577
2016-04-18,CUMMINSIND,EQ,906.2,910.0,914.4,883.0,893.0,888.1,892.59,179126,15988583860000.0,17252,120758,0.6742
2016-04-20,CUMMINSIND,EQ,888.1,892.1,903.35,881.1,886.2,892.2,892.62,294543,26291472610000.0,15017,238459,0.8096
2016-04-21,CUMMINSIND,EQ,892.2,898.15,899.9,873.0,874.0,876.95,884.65,534171,47255601610000.0,14792,484131,0.9063
2016-04-22,CUMMINSIND,EQ,876.95,882.8,883.0,866.6,878.0,876.3,875.57,65922,5771957835000.0,3037,24281,0.3683
2016-04-25,CUMMINSIND,EQ,876.3,877.0,883.85,855.0,867.0,864.05,870.4,73717,6416363825000.0,5078,38150,0.5175
2016-04-26,CUMMINSIND,EQ,864.05,869.0,885.9,863.35,880.6,881.95,877.16,120077,10532670325000.0,4744,73129,0.609
2016-04-27,CUMMINSIND,EQ,881.95,880.0,905.0,878.2,890.0,888.55,895.13,170866,15294759235000.0,8425,98895,0.5788000000000001
2016-04-28,CUMMINSIND,EQ,888.55,892.9,900.8,855.8,870.0,868.75,879.07,162437,14279336225000.0,4072,85372,0.5256000000000001
2016-04-29,CUMMINSIND,EQ,868.75,874.1,905.0,871.0,885.05,885.15,891.23,269755,24041247870000.0,8248,154187,0.5716
2016-05-02,CUMMINSIND,EQ,885.15,889.8,895.0,881.0,891.9,889.05,889.91,63853,5682343575000.0,3337,31425,0.49210000000000004
2016-05-03,CUMMINSIND,EQ,889.05,895.0,914.9,888.15,891.3,893.5,905.98,365695,33131385770000.0,17215,201768,0.5517000000000001
2016-05-04,CUMMINSIND,EQ,893.5,892.5,893.45,845.2,859.0,853.35,861.57,285712,24616162480000.0,15569,153420,0.537
2016-05-05,CUMMINSIND,EQ,853.35,860.0,866.0,842.05,853.0,850.75,851.91,202225,17227712805000.002,5699,110819,0.5479999999999999
2016-05-06,CUMMINSIND,EQ,850.75,855.0,860.5,851.0,853.0,854.85,855.42,53608,4585758540000.0,3091,21719,0.4051
2016-05-09,CUMMINSIND,EQ,854.85,854.0,866.6,850.5,861.05,864.35,861.57,105433,9083799640000.0,5230,58880,0.5585
2016-05-10,CUMMINSIND,EQ,864.35,868.9,891.0,857.1,890.0,881.6,870.13,219353,19086515720000.0,19402,136531,0.6224000000000001
2016-05-11,CUMMINSIND,EQ,881.6,881.8,895.0,866.7,869.9,870.25,877.93,260617,22880302470000.0,9034,117933,0.4525
2016-05-12,CUMMINSIND,EQ,870.25,871.0,879.85,861.55,866.15,865.05,866.88,276302,23952130435000.0,5656,227280,0.8226000000000001
2016-05-13,CUMMINSIND,EQ,865.05,870.0,870.0,850.0,852.05,854.15,855.52,106345,9097987905000.0,6013,60657,0.5704
2016-05-16,CUMMINSIND,EQ,854.15,858.0,864.65,845.05,848.0,850.3,848.33,327263,27762543260000.004,5928,271356,0.8292
2016-05-17,CUMMINSIND,EQ,850.3,851.1,853.65,843.35,851.2,850.05,849.43,109836,9329854260000.0,3493,78527,0.7149
2016-05-18,CUMMINSIND,EQ,850.05,854.5,870.0,842.05,869.0,858.8,851.82,135039,11502957105000.0,6892,79116,0.5859000000000001
2016-05-19,CUMMINSIND,EQ,858.8,860.0,868.4,851.0,860.0,858.85,859.58,191752,16482566105000.002,6294,126742,0.6609999999999999
2016-05-20,CUMMINSIND,EQ,858.85,859.0,868.0,852.35,868.0,864.5,862.49,90621,7815979025000.0,3815,62652,0.6914
2016-05-23,CUMMINSIND,EQ,864.5,869.7,882.0,869.5,875.0,871.7,874.74,245707,21492881615000.0,6558,162784,0.6625
2016-05-24,CUMMINSIND,EQ,871.7,868.0,879.0,862.2,870.0,870.6,871.56,231406,20168472045000.0,5885,157936,0.6825
2016-05-25,CUMMINSIND,EQ,870.6,876.0,877.85,857.05,861.7,861.9,865.01,192219,16627079680000.002,8959,112113,0.5833
2016-05-26,CUMMINSIND,EQ,861.9,846.1,846.1,746.15,805.0,807.65,801.91,3632827,291321148325000.0,74568,1679290,0.4623
2016-05-27,CUMMINSIND,EQ,807.65,807.0,807.65,759.05,781.1,783.9,782.33,2720009,212793222980000.0,91005,1582567,0.5818
2016-05-30,CUMMINSIND,EQ,783.9,778.0,793.9,778.0,790.0,788.45,786.98,267302,21036220375000.0,15188,165319,0.6185
2016-05-31,CUMMINSIND,EQ,788.45,788.45,804.0,787.95,801.0,800.0,797.86,605367,48299511265000.0,11000,501283,0.8281000000000001
2016-06-01,CUMMINSIND,EQ,800.0,803.45,807.0,771.0,777.0,776.1,782.2,541454,42352394915000.0,20949,402765,0.7439
2016-06-02,CUMMINSIND,EQ,776.1,784.0,792.55,770.0,785.0,789.95,787.45,387716,30530657455000.0,11556,273252,0.7048000000000001
2016-06-03,CUMMINSIND,EQ,789.95,789.0,801.0,787.0,800.65,798.95,795.41,352675,28052043689999.996,15475,266967,0.757
2016-06-06,CUMMINSIND,EQ,798.95,798.8,804.65,792.1,800.05,799.8,798.71,390713,31206711114999.996,15381,299249,0.7659
2016-06-07,CUMMINSIND,EQ,799.8,805.0,805.0,795.25,800.0,800.05,800.11,344320,27549335689999.996,8754,300426,0.8725
2016-06-08,CUMMINSIND,EQ,800.05,800.0,807.0,795.0,800.0,800.0,801.05,149602,11983822725000.0,8544,90142,0.6025
2016-06-09,CUMMINSIND,EQ,800.0,800.0,803.25,787.5,794.0,793.25,793.94,231849,18407344450000.0,7100,163231,0.7040000000000001
2016-06-10,CUMMINSIND,EQ,793.25,797.95,800.2,786.0,798.0,796.7,793.53,547025,43408021710000.0,27116,421813,0.7711
2016-06-13,CUMMINSIND,EQ,796.7,795.0,799.95,787.2,797.9,797.9,793.2,172541,13685949600000.0,4297,128103,0.7424
2016-06-14,CUMMINSIND,EQ,797.9,799.95,818.2,797.75,799.1,800.3,807.12,390478,31516319855000.0,12749,169455,0.434
2016-06-15,CUMMINSIND,EQ,800.3,804.0,808.0,799.2,800.0,800.3,801.08,156533,12539594690000.0,7084,88239,0.5637
2016-06-16,CUMMINSIND,EQ,800.3,799.95,802.0,791.9,800.0,800.25,797.13,337636,26913908280000.0,7773,249772,0.7398
2016-06-17,CUMMINSIND,EQ,800.25,801.7,806.2,797.3,800.0,799.85,800.17,155719,12460123845000.0,3619,126418,0.8118000000000001
2016-06-20,CUMMINSIND,EQ,799.85,798.65,804.0,791.3,800.0,800.15,799.95,141645,11330854365000.0,5760,122054,0.8617
2016-06-21,CUMMINSIND,EQ,800.15,802.0,807.0,797.15,800.0,801.2,800.94,212628,17030122850000.0,5959,167022,0.7855
2016-06-22,CUMMINSIND,EQ,801.2,801.0,813.0,792.2,811.9,809.7,804.55,141317,11369711955000.0,6746,88531,0.6265
2016-06-23,CUMMINSIND,EQ,809.7,815.0,817.0,801.25,815.0,813.9,810.03,112794,9136645005000.0,6839,68791,0.6099
2016-06-24,CUMMINSIND,EQ,813.9,800.0,819.2,774.9,800.0,800.7,797.47,391224,31198879539999.996,8888,275779,0.7049
2016-06-27,CUMMINSIND,EQ,800.7,802.0,812.95,798.05,807.0,806.05,805.65,343391,27665290850000.0,8009,292327,0.8513
2016-06-28,CUMMINSIND,EQ,806.05,806.0,819.2,806.0,813.0,810.7,811.28,402978,32692822439999.996,12646,333650,0.828
2016-06-29,CUMMINSIND,EQ,810.7,812.05,835.0,812.0,829.65,831.25,826.6,430007,35544219625000.0,15411,293361,0.6822
2016-06-30,CUMMINSIND,EQ,831.25,840.0,855.0,827.6,844.1,848.9,841.97,594336,50041192990000.0,7990,386644,0.6505
2016-07-01,CUMMINSIND,EQ,848.9,848.0,863.75,837.5,838.45,843.85,848.42,111636,9471468380000.0,5117,51625,0.46240000000000003
2016-07-04,CUMMINSIND,EQ,843.85,847.9,857.0,840.0,855.0,852.5,846.05,508523,43023832715000.0,4976,447006,0.8790000000000001
2016-07-05,CUMMINSIND,EQ,852.5,852.5,856.0,840.0,842.0,841.65,846.56,325021,27514830064999.996,8803,273418,0.8412000000000001
2016-07-07,CUMMINSIND,EQ,841.65,842.1,844.85,821.0,825.0,824.65,836.29,543058,45415330720000.0,10136,489157,0.9007
